EmployeeID,First_Name,Surname,StreetAddress,City,State,StateFull,ZipCode,Country,CountryFull,Age,Office,Start_Date,Termination_Date,Voluntary/ Involuntary,Office_Type,Department,Currency,Bonus_pct,Job_title,DOB,level,Salary,Active Status
100840,Suzanne,Haley,4226 Stuart Street,Portland,PA,Pennsylvania,97205,US,United States,40,NYC,08/04/2013,09/03/2023,Voluntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,29653,Associate,57000,1
100841,Gerald,Eichelberger,1561 Fleming Street,Vredenburgh,AL,Alabama,36481,US,United States,37,Boulder,08/04/2013,,,Technology,Technology,USD,0.15,Software Engineer,30866,Individual Contributor,99000,1
100842,Dana,Burrus,322 Maple Avenue,Boise,ID,Idaho,83702,US,United States,63,Boulder,08/04/2013,,,Technology,Technology,USD,0.2,"Director, Engineering",21325,Director,94000,1
100843,Veronica,Hudson,2748 Formula Lane,Dallas,TX,Texas,75204,US,United States,36,NYC,15/04/2013,08/06/2019,Voluntary,Corporate,Marketing,USD,0.1,"Associate, Marketing",30911,Associate,76000,0
100844,Leah,Atwater,3270 Felosa Drive,Los Angeles,CA,California,90046,US,United States,26,NYC,15/04/2013,,,Corporate,Customer Service,USD,0.15,Associate Account Manager,34642,Associate,52000,1
100845,Benny,Blau,789 Peck Street,Nashua,NH,New Hampshire,3061,US,United States,34,NYC,15/04/2013,12/10/2019,Voluntary,Corporate,Customer Service,USD,0.15,Account Manager,31622,Individual Contributor,58000,0
100846,Horace,Eaker,3350 Carolyns Circle,Dallas,TX,Texas,75202,US,United States,46,Boulder,15/04/2013,10/02/2020,Voluntary,Technology,Technology,USD,0.15,Software Engineer,27483,Individual Contributor,95000,0
100847,Patricia,Williams,4465 Nelm Street,Mclean,VA,Virginia,22101,US,United States,53,Boulder,15/04/2013,,,Technology,Technology,USD,0.15,Software Engineer,25028,Individual Contributor,90000,1
100848,Joyce,Taylor,1793 Mudlick Road,Spokane,WA,Washington,99202,US,United States,38,Boulder,15/04/2013,18/02/2021,Involuntary,Technology,Technology,USD,0.15,Software Engineer,30222,Individual Contributor,97000,0
100849,Larry,Skinner,1547 Westwood Avenue,Farmingdale,NY,New York,11735,US,United States,57,NYC,22/04/2013,,,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,23248,Individual Contributor,78000,1
100850,Louise,Percival,1559 Peck Court,San Clemente,CA,California,92672,US,United States,48,NYC,22/04/2013,,,Corporate,Corporate,USD,0.15,HR Analyst,26720,Individual Contributor,65000,1
100851,Richard,Crotty,3931 Paul Wayne Haggerty Road,Avondale,LA,Louisiana,70094,US,United States,33,Boulder,22/04/2013,12/02/2021,Involuntary,Technology,Technology,USD,0.15,Software Engineer,32025,Individual Contributor,95000,0
100852,Robert,Richardson,2376 Washington Street,Corpus Christi,TX,Texas,78476,US,United States,56,Boulder,22/04/2013,05/10/2017,Involuntary,Technology,Technology,USD,0.15,Software Engineer,23909,Individual Contributor,99000,0
100853,Laura,Covington,3607 Beechwood Avenue,Newark,NJ,New Jersey,7102,US,United States,44,NYC,29/04/2013,,,Corporate,Sales,USD,0.2,Sales Manager,27965,Manager,73000,1
100854,Yvette,Crawley,59 River Road,Colorado Springs,CO,Colorado,80906,US,United States,62,NYC,29/04/2013,23/08/2023,Involuntary,Corporate,Customer Service,USD,0.15,CS Operations Specialist,21666,Individual Contributor,57000,1
100855,Lois,McMillan,2750 Mercer Street,Eau Claire,WI,Wisconsin,54701,US,United States,46,NYC,29/04/2013,04/05/2017,Involuntary,Corporate,Marketing,USD,0.1,"Associate, Marketing",27448,Associate,80000,0
100856,Nell,Jones,4902 Indiana Avenue,Paia,HI,Hawaii,96779,US,United States,51,NYC,29/04/2013,26/01/2015,Involuntary,Corporate,Sales,USD,0.15,Account Executive,25492,Individual Contributor,75000,0
100857,Brenda,Barksdale,1988 Thorn Street,Pinedale,WY,Wyoming,82941,US,United States,31,NYC,29/04/2013,01/02/2023,Voluntary,Corporate,Corporate,USD,0.15,Finance Coordinator,32949,Individual Contributor,70000,1
100858,Rosa,Beck,4817 Tori Lane,Salt Lake City,UT,Utah,84104,US,United States,39,NYC,29/04/2013,18/05/2015,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,30033,Individual Contributor,54000,0
100859,Joseph,Corona,1129 Red Dog Road,Charlotte,NC,North Carolina,28202,US,United States,41,NYC,29/04/2013,,,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",29395,Associate,53000,1
100860,Gus,Arrey,2545 Bird Spring Lane,Houston,TX,Texas,77002,US,United States,53,NYC,29/04/2013,,,Corporate,Sales,USD,0.1,"Associate, Sales",24741,Associate,79000,1
100861,Francisco,Hoyle,2753 Lake Floyd Circle,Newark,DE,Delaware,19714,US,United States,51,NYC,29/04/2013,,,Corporate,Sales,USD,0.15,Account Executive,25529,Individual Contributor,79000,1
100862,Mary,Marshall,141 Steve Hunt Road,North Dade,FL,Florida,33180,US,United States,30,Boulder,29/04/2013,,,Technology,Technology,USD,0.15,Senior Software Engineer,33187,Senior,96000,1
100863,Sam,Berntsen,Hesteskoen 85,GAMLE FREDRIKSTAD,,,1639,NO,Norway,35,Oslo,29/04/2013,,,Technology,Technology,NOK,0.15,Senior Software Engineer,31593,Senior,535000,1
100864,Lee,Ducksworth,4638 Doctors Drive,Santa Monica,CA,California,90405,US,United States,57,NYC,06/05/2013,,,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",23229,Manager,53000,1
100865,Donald,Dickinson,2460 Ashcraft Court,San Diego,CA,California,92101,US,United States,31,Boulder,06/05/2013,,,Technology,Technology,USD,0.15,Software Engineer,33019,Individual Contributor,92000,1
100866,Laurie,Heenan,39 Rhapsody Street,Ocala,FL,Florida,34471,US,United States,52,Boulder,06/05/2013,21/12/2019,Involuntary,Technology,Technology,USD,0.15,Software Engineer,25048,Individual Contributor,92000,0
100867,Shirley,Greaves,3240 Philadelphia Avenue,Murray,UT,Utah,84107,US,United States,63,NYC,13/05/2013,25/03/2018,Voluntary,Corporate,Customer Service,USD,0.15,Account Manager,21223,Individual Contributor,54000,0
100868,Mary,Gibbons,2052 Woodland Avenue,Slidell,LA,Louisiana,70458,US,United States,34,NYC,13/05/2013,22/01/2018,Involuntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,31623,Associate,54000,0
100869,Ruby,Highland,2836 New York Avenue,Fort Worth,TX,Texas,76147,US,United States,26,NYC,13/05/2013,,,Corporate,Sales,USD,0.2,"Director, Sales",34754,Director,76000,1
100870,Kyle,Reynolds,1705 Nancy Street,Hillsborough,NC,North Carolina,27278,US,United States,38,NYC,13/05/2013,,,Corporate,Sales,USD,0.2,"Director, Sales",30187,Director,78000,1
100871,Jennifer,Romero,329 Mutton Town Road,Longview,WA,Washington,98632,US,United States,61,Boulder,13/05/2013,14/05/2014,Voluntary,Technology,Technology,USD,0.15,Software Engineer,21891,Individual Contributor,95000,0
100872,Thomas,Clifford,1131 Bird Street,Silver City,NM,New Mexico,88061,US,United States,51,Boulder,13/05/2013,,,Technology,Technology,USD,0.15,Senior Software Engineer,25733,Senior,99000,1
100873,Nikolai,Wathne,Fjordgaten 221,TNSBERG,,,3125,NO,Norway,23,Oslo,13/05/2013,08/04/2014,Voluntary,Technology,Technology,NOK,0.2,"Director, Engineering",35717,Director,540000,0
100874,Elizabeth,Hawkins,4461 Public Works Drive,Chattanooga,TN,Tennessee,37421,US,United States,41,NYC,20/05/2013,11/07/2021,Voluntary,Corporate,Corporate,USD,0.15,FP&A Analyst,29179,Individual Contributor,69000,1
100875,Linda,Marshall,471 Golf Course Drive,Laurel,VA,Virginia,20707,US,United States,48,NYC,20/05/2013,,,Corporate,Customer Service,USD,0.15,Associate Account Manager,26722,Manager,56000,1
100876,Jessica,Brannum,455 O Conner Street,Ocean Springs,MS,Mississippi,39564,US,United States,58,NYC,20/05/2013,,,Corporate,Sales,USD,0.15,Sales Team Lead,23048,Senior,77000,1
100877,Alvin,Johnson,4850 Eagles Nest Drive,Weaverville,CA,California,96093,US,United States,65,Boulder,20/05/2013,28/07/2017,Involuntary,Technology,Technology,USD,0.15,Software Engineer,20340,Individual Contributor,93000,0
100878,Mabel,Kelly,4219 Leisure Lane,Simi Valley,CA,California,93065,US,United States,39,Boulder,20/05/2013,04/10/2021,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,30085,Senior,96000,1
100879,Shari,Garretson,502 Ingram Street,Dayton,OH,Ohio,45402,US,United States,42,Boulder,20/05/2013,01/05/2017,Voluntary,Technology,Technology,USD,0.2,"Director, Engineering",29045,Director,99000,0
100880,David,Delgado,2107 Victoria Street,Deerfield,IL,Illinois,60015,US,United States,49,Boulder,20/05/2013,,,Technology,Technology,USD,0.15,Software Engineer,26167,Individual Contributor,99000,1
100881,Jonna,Williams,2185 Dawson Drive,Louisville,KY,Kentucky,40299,US,United States,23,Boulder,20/05/2013,,,Technology,Technology,USD,0.2,"Director, Engineering",35637,Director,97000,1
100882,Mathew,Abbott,2777 Ingram Street,Sidney,OH,Ohio,45365,US,United States,45,Boulder,27/05/2013,,,Technology,Technology,USD,0.2,"Director, Engineering",27897,Director,100000,1
100883,James,Maynard,3350 School Street,Washington,DC,Washington DC,20005,US,United States,53,Boulder,27/05/2013,13/08/2023,Voluntary,Technology,Technology,USD,0.15,Senior Software Engineer,24851,Senior,98000,1
100884,Miriam,Patterson,752 Butternut Lane,Centralia,IL,Illinois,62801,US,United States,45,Boulder,27/05/2013,,,Technology,Technology,USD,0.15,Software Engineer,27760,Individual Contributor,98000,1
100885,Preston,Stokes,1644 Aaron Smith Drive,Harrisburg,PA,Pennsylvania,17101,US,United States,54,NYC,03/06/2013,,,Corporate,Sales,USD,0.15,Account Executive,24368,Individual Contributor,78000,1
100886,Susan,Whiting,2887 Chipmunk Lane,Seattle,WA,Washington,98101,US,United States,62,Boulder,03/06/2013,,,Technology,Technology,USD,0.15,Software Engineer,21462,Individual Contributor,94000,1
100887,Brian,Crockett,2626 Raccoon Run,Seattle,WA,Washington,98109,US,United States,51,Boulder,03/06/2013,,,Technology,Technology,USD,0.15,Software Engineer,25441,Individual Contributor,96000,1
100888,Terry,Pelzer,1061 Murry Street,Chesapeake,VA,Virginia,23321,US,United States,61,Boulder,03/06/2013,28/10/2016,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,21918,Senior,90000,0
100889,Daniel,Mullet,3794 George Street,Gainesville,FL,Florida,32601,US,United States,32,NYC,10/06/2013,,,Corporate,Customer Service,USD,0.15,Account Manager,32691,Individual Contributor,52000,1
100890,Kenneth,Boucher,1829 Dovetail Drive,Barrington,IL,Illinois,60010,US,United States,32,NYC,10/06/2013,07/03/2017,Involuntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,32672,Manager,51000,0
100891,Marivel,Matney,2321 Honeysuckle Lane,Seattle,WA,Washington,98119,US,United States,47,NYC,10/06/2013,12/06/2022,Involuntary,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,27091,Individual Contributor,85000,1
100892,Jeannine,Chipps,4386 Thunder Road,Palo Alto,CA,California,94301,US,United States,31,NYC,10/06/2013,04/11/2016,Involuntary,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,32779,Individual Contributor,80000,0
100893,Katherine,Wilton,4065 Hill Haven Drive,Waco,TX,Texas,76706,US,United States,52,Boulder,10/06/2013,12/01/2018,Involuntary,Technology,Technology,USD,0.15,Software Engineer,25033,Individual Contributor,96000,0
100894,Thomas,Martin,4511 Hillside Street,Phoenix,AZ,Arizona,85034,US,United States,40,Boulder,10/06/2013,16/06/2022,Involuntary,Technology,Technology,USD,0.3,"VP, Technology",29462,VP,96000,1
100895,Victoria,Hemphill,857 Wright Court,Birmingham,AL,Alabama,35203,US,United States,48,Boulder,10/06/2013,,,Technology,Technology,USD,0.15,Software Engineer,26666,Individual Contributor,91000,1
100896,Anthony,Case,3934 Harter Street,Tipp City,OH,Ohio,45371,US,United States,62,NYC,17/06/2013,,,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",21692,Manager,57000,1
100897,Michelle,Axford,3849 Philadelphia Avenue,Riverton,UT,Utah,84065,US,United States,59,NYC,17/06/2013,04/09/2021,Voluntary,Corporate,Corporate,USD,0.15,Coordinator,22553,Individual Contributor,63000,1
100898,Timothy,Larsen,1404 Patton Lane,Raleigh,NC,North Carolina,27603,US,United States,61,NYC,17/06/2013,14/11/2014,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,21923,Individual Contributor,55000,0
100899,Thomas,Miller,3 Brownton Road,Greenwood,MS,Mississippi,38930,US,United States,28,Boulder,17/06/2013,,,Technology,Technology,USD,0.15,Senior Software Engineer,33869,Senior,96000,1
100900,Deborah,Medina,3301 Station Street,Austin,TX,Texas,78756,US,United States,57,Boulder,17/06/2013,09/11/2015,Involuntary,Technology,Technology,USD,0.15,Software Engineer,23493,Individual Contributor,93000,0
100901,Mark,Lutz,856 Saint Marys Avenue,Syracuse,NY,New York,13202,US,United States,25,Boulder,17/06/2013,02/06/2016,Voluntary,Technology,Technology,USD,0.15,Software Engineer,34918,Individual Contributor,100000,0
100902,Mary,Hart,2463 Cedarstone Drive,Maumee,OH,Ohio,43537,US,United States,51,Boulder,17/06/2013,12/09/2021,Voluntary,Technology,Technology,USD,0.15,Software Engineer,25500,Individual Contributor,99000,1
100903,Ronald,Parodi,1677 Woodland Drive,Sioux City,IA,Iowa,51101,US,United States,34,Boulder,17/06/2013,01/11/2016,Involuntary,Technology,Technology,USD,0.15,Software Engineer,31939,Individual Contributor,95000,0
100904,Peter,Carpenter,624 Clay Lick Road,Denver,CO,Colorado,80231,US,United States,27,Boulder,17/06/2013,25/03/2018,Involuntary,Technology,Technology,USD,0.2,"Director, Engineering",34467,Director,90000,0
100905,George,Cary,3314 Nixon Avenue,Limestone,TN,Tennessee,37681,US,United States,29,Boulder,17/06/2013,28/08/2022,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,33678,Senior,94000,1
100906,Arthur,Leeman,987 Rodney Street,Ware,MO,Missouri,63050,US,United States,26,NYC,24/06/2013,,,Corporate,Customer Service,USD,0.15,Account Manager,34747,Individual Contributor,59000,1
100907,Brian,Bates,2502 Hurry Street,Roanoke,VA,Virginia,24012,US,United States,33,NYC,24/06/2013,,,Corporate,Corporate,USD,0.15,Coordinator,32093,Individual Contributor,63000,1
100908,Emma,Boswell,194 Russell Street,North Billerica,MA,Massachusetts,1862,US,United States,26,NYC,24/06/2013,15/10/2014,Involuntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,34717,Associate,59000,0
100909,Trista,Pina,4230 Goldleaf Lane,Wayne,NJ,New Jersey,7477,US,United States,42,Boulder,24/06/2013,29/09/2019,Involuntary,Technology,Technology,USD,0.15,Software Engineer,28712,Individual Contributor,97000,0
100910,David,Walsh,3918 Cherry Ridge Drive,East Aurora,NY,New York,14052,US,United States,32,Boulder,24/06/2013,,,Technology,Technology,USD,0.15,Senior Software Engineer,32542,Senior,95000,1
100911,Dorothy,Bradley,4831 Haymond Rocks Road,Eugene,OR,Oregon,97401,US,United States,37,NYC,01/07/2013,,,Corporate,Sales,USD,0.15,Account Executive,30719,Individual Contributor,76000,1
100912,David,Nathan,1151 Crosswind Drive,Bowling Green,KY,Kentucky,42101,US,United States,57,NYC,01/07/2013,,,Corporate,Sales,USD,0.2,"Director, Sales",23463,Director,75000,1
100913,Stacey,Anderson,1826 Denver Avenue,Riverside,CA,California,92507,US,United States,28,NYC,01/07/2013,14/05/2021,Voluntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,34043,Associate,57000,0
100914,Robert,Ashley,3077 Freed Drive,Copperopolis,CA,California,95228,US,United States,54,Boulder,01/07/2013,15/01/2022,Voluntary,Technology,Technology,USD,0.15,Senior Software Engineer,24503,Senior,90000,1
100915,Harold,Puente,2829 Heron Way,Milwaukie,OR,Oregon,97222,US,United States,60,Boulder,01/07/2013,28/07/2017,Voluntary,Technology,Technology,USD,0.15,Senior Software Engineer,22374,Senior,99000,0
100916,Alfred,Dunlap,4697 Virginia Street,Chicago,IL,Illinois,60618,US,United States,59,Boulder,01/07/2013,14/08/2017,Voluntary,Technology,Technology,USD,0.15,Software Engineer,22821,Individual Contributor,95000,0
100917,Margie,Diaz,1251 Chapel Street,Houston,TX,Texas,77002,US,United States,42,NYC,08/07/2013,,,Corporate,Sales,USD,0.15,Account Executive,28901,Individual Contributor,78000,1
100918,John,Hurdle,1127 Terra Cotta Street,Remer,MN,Minnesota,56672,US,United States,58,Boulder,08/07/2013,28/03/2022,Involuntary,Technology,Technology,USD,0.15,Software Engineer,22948,Individual Contributor,96000,1
100919,Adrian,Sandvik,Vrlesands Bakgate 11,MOSS,,,1531,NO,Norway,37,Oslo,08/07/2013,03/05/2021,Voluntary,Technology,Technology,NOK,0.15,Senior Software Engineer,30651,Senior,535000,0
100920,Marketta,Hoffman,4684 Aaron Smith Drive,Waynesboro,PA,Pennsylvania,17268,US,United States,49,NYC,15/07/2013,,,Corporate,Sales,USD,0.15,Account Executive,26136,Individual Contributor,73000,1
100921,Edward,Hopkins,3693 Ash Street,Dallas,TX,Texas,75212,US,United States,44,NYC,15/07/2013,,,Corporate,Customer Service,USD,0.15,Account Manager,28036,Individual Contributor,53000,1
100922,Caitlin,Gonzales,4675 Clifford Street,Concord,CA,California,94520,US,United States,35,NYC,15/07/2013,14/08/2018,Involuntary,Corporate,Sales,USD,0.2,"Director, Sales",31324,Director,77000,0
100923,Ronald,Seymour,383 Hartland Avenue,Milwaukee,WI,Wisconsin,53202,US,United States,57,Boulder,15/07/2013,,,Technology,Technology,USD,0.15,Software Engineer,23376,Individual Contributor,94000,1
100924,Catalina,Carone,4199 Wilkinson Street,Brentwood,TN,Tennessee,37027,US,United States,28,Boulder,15/07/2013,03/02/2021,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,34010,Senior,99000,0
100925,Warren,Reeves,3998 Cimmaron Road,Burbank,CA,California,91505,US,United States,51,Boulder,15/07/2013,18/03/2023,Voluntary,Technology,Technology,USD,0.15,Software Engineer,25705,Individual Contributor,95000,1
100926,Sebastian,Johannessen,Panveien 133,NTTERY,,,3121,NO,Norway,41,Oslo,15/07/2013,,,Technology,Technology,NOK,0.15,Software Engineer,29267,Individual Contributor,540000,1
100927,Ann,Chavira,1480 Heliport Loop,Columbus,IN,Indiana,47201,US,United States,48,NYC,22/07/2013,17/04/2018,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,26593,Individual Contributor,58000,0
100928,Clifford,Cale,1546 Pyramid Valley Road,Hills,IA,Iowa,52235,US,United States,57,NYC,22/07/2013,18/07/2017,Involuntary,Corporate,Corporate,USD,0.15,"Specialist, Training and Development",23328,Individual Contributor,64000,0
100929,Janet,Lopes,2471 Cambridge Drive,Scottsdale,AZ,Arizona,85256,US,United States,49,NYC,22/07/2013,15/12/2015,Involuntary,Corporate,Sales,USD,0.15,Account Executive,26373,Individual Contributor,77000,0
100930,Dorothy,Watson,387 Jewell Road,Minneapolis,MN,Minnesota,55402,US,United States,31,NYC,22/07/2013,31/01/2018,Voluntary,Corporate,Customer Service,USD,0.15,Account Manager,32856,Individual Contributor,53000,0
100931,Kathy,Boyer,1589 Mattson Street,Forest Grove,OR,Oregon,97116,US,United States,45,NYC,22/07/2013,08/12/2019,Involuntary,Corporate,Marketing,USD,0.15,Graphic Designer,27873,Individual Contributor,79000,0
100932,Lindsey,Holland,4765 Walt Nuzum Farm Road,Rochester,NY,New York,14608,US,United States,66,NYC,29/07/2013,16/01/2018,Voluntary,Corporate,Sales,USD,0.1,"Associate, Sales",20124,Associate,79000,0
